Image_path,image_name,Captions,Label_Sentiment,label
../dataset/Dataset\Memes\KAM (703).jpg,KAM (703).jpg,ডেডি চলেন xxxx দেইখা আসি পাডার পো পাডা বাপরে কয় xxx দেখতে চাই যাইতে আহারে ডেডি মুই তো দীপিকার নতুন মুভির কথা কইছি,0,0
../dataset/Dataset\Memes\Bangla Thug Life (382).jpg,Bangla Thug Life (382).jpg,বাবু তোমার পিরিয়ড কয় তারিখে হয় ক্যান মাদারচোদ তুই খাবি নাকি,1,1
../dataset/Dataset\Memes\bamboo-vaiya (8).jpg,bamboo-vaiya (8).jpg,DUDU DUDU Holding Dudu DUDU DUDUwala DUDU Holding Dudu,1,1
../dataset/Dataset\Memes\nurani-memes (173).jpg,nurani-memes (173).jpg,Me crossing the road with my father Tong দোকানদারঃ Kemon Achu MAMA,0,0
../dataset/Dataset\Memes\Bangla Thug Life (394).jpg,Bangla Thug Life (394).jpg,দুঃখ দিলি কষ্ট দিলি মন তো দিলি না লাগাতে দিয়েছিলাম ওটাই অনেক,1,1
../dataset/Dataset\Memes\KAM (191).jpg,KAM (191).jpg,এবার বিশ্বকাপে আমাদের ও সমর্থকদের জার্সি অনন্ত জলিলের গার্মেন্টসে বানাইসে আমাদের হারানো অসম্ভব কেউ আমারে জলিল ভাইয়ের নাম্বার দে আমিও একটা জার্সি অর্ডার দিমু,0,0
../dataset/Dataset\Memes\bamboo-vaiya (109).jpg,bamboo-vaiya (109).jpg,Tahsan চাঁদ চাদের আলো,1,1
../dataset/Dataset\Memes\ovodro_img (807).jpg,ovodro_img (807).jpg,পূজোতে সঙ্গে ঘোরার পার্টনার এর জন্য অপেক্ষা করছি,2,2
../dataset/Dataset\Memes\ovodro_img (621).jpg,ovodro_img (621).jpg,Mia khalifa এর ছোট বেলার ছবি,1,1
../dataset/Dataset\Memes\KAM (711).jpg,KAM (711).jpg,আমার ভবিষ্যতের থেকেও এই লোকটার মাথা বেশি উজ্জ্বল,0,0
../dataset/Dataset\Memes\KAM (83).jpg,KAM (83).jpg,জন্মদিনে কি গিফট নিবি বেবি ডলবেবি ডল কি ঠিকছে বারবি ডল দিয়েন,0,0
../dataset/Dataset\Memes\bangla-memes (170).jpg,bangla-memes (170).jpg,Me ছি তেলাপোকা তেলাপোকাঃ ছি একটা মানসিকভাবে ভারসাম্যহীন বাঙালি ছেলে যার নুনু ছোট Me,1,1
../dataset/Dataset\Memes\KAM (317).jpg,KAM (317).jpg,আফা অফ যা প্যান্টের উপর আন্ডারওয়্যার আর শাড়ির উপর ব্লাউজ পড়লেই সুপারম্যান বা সুপারওম্যান হওয়া যায় না,1,1
../dataset/Dataset\Memes\tangaila (269).jpg,tangaila (269).jpg,এক্সাম হলে ফার্স্টবয় আমি,2,2
../dataset/Dataset\Memes\KAM (712).jpg,KAM (712).jpg,আম্মু আমার নাম্বারে কে যেন I LOVE U মেসেজ পাঠাইছে এইসব মেসেজ Receive করতে নাই যে পাঠিয়েছে তার নাম্বারে I LOVE U 2 লিখে ফেরত দিয়ে দাও,0,0
../dataset/Dataset\Memes\bamboo-vaiya (174).jpg,bamboo-vaiya (174).jpg,Send Nudes তোমার ভাজ খুলো আনন্দ দেখাও করি প্রেমের তরজমা,1,1
../dataset/Dataset\Memes\bamboo-vaiya (428).jpg,bamboo-vaiya (428).jpg,মেডামঃ তোমার দেখা সবথেকে সুন্দর মেয়ের নাম বল ফারস্ট বেঞ্চারঃ Taylor Swift মিড বেঞ্চারঃ Dipika Padukon বেক বেঞ্চারঃ মেডাম আপনি মেডাম বেক বেঞ্চার পটাইয়া ফেলছি,1,1
../dataset/Dataset\Memes\bamboo-vaiya (429).jpg,bamboo-vaiya (429).jpg,he যদি him হয় She কেনো Shim হয় না শিমের তো বিচি থাকে,1,1
../dataset/Dataset\Memes\KAM (286).jpg,KAM (286).jpg,আগে মানুষ DSLR কিনত ভাল ছবি তোলার জন্য এখন কিনে ভাব নিতে পেজ খুলতে ব্যাবসা করতে গার্লফ্রেন্ড বানাইতে আর নিজেরে ফটোগ্রাফার উপাধি দিতে,0,0
../dataset/Dataset\Memes\bangla-memes (107).jpg,bangla-memes (107).jpg,Dominos pizza right now,0,0
../dataset/Dataset\Memes\Bangla Thug Life (153).jpg,Bangla Thug Life (153).jpg,Nibbi জান কি খেতে তোমার ভালো লাগে Fuckboy কচি ডাবের পানি,1,1
../dataset/Dataset\Memes\ovodro_img (99).jpg,ovodro_img (99).jpg,আজ ভারত কে হারিয়ে ছাড়ব রেডি হয়ে মাঠে নাম আজ রেন্ডি নাচ নাচাব,1,1
../dataset/Dataset\Memes\ovodro_img (570).jpg,ovodro_img (570).jpg,পশ্চিমবঙ্গের লোক উন্নয়ন উন্নয়নের টান,1,1
../dataset/Dataset\Memes\tangaila (189).jpg,tangaila (189).jpg,পেইজের মাধ্যমে লেটেস্ট খবর টাংগাইলের জনগণ টাংগাইল সারকাজম পেইজের এডমিন,0,0
../dataset/Dataset\Memes\bamboo-vaiya (382).jpg,bamboo-vaiya (382).jpg,সেহেরীর পরের হিসু ইফতারের আগের হিসু,1,1
../dataset/Dataset\Memes\KAM (109).png,KAM (109).png,বিস্বকাপের জন্য একটা পতাকা কিনছিলাম মাগার চোরে নিয়া গেছে,0,0
../dataset/Dataset\Memes\ovodro_img (103).jpg,ovodro_img (103).jpg,জনি দা NOTICE করলো আমাকে পুচকি বলেও ডাকল না তারমানে কী আজ রাতে আসবে,1,1
../dataset/Dataset\Memes\bangla-memes (20).jpg,bangla-memes (20).jpg,জাতীয় পার্টি আওয়ামী লীগ বিএনপি বাংলাদেশ,1,1
../dataset/Dataset\Memes\direct-offense (51).jpg,direct-offense (51).jpg,HoNEy HoRNEy,1,1
../dataset/Dataset\Memes\KAM (88).png,KAM (88).png,একটা মালভূমি অঞ্চলের নাম বলো স্যারগার্লস স্কুল,0,0
../dataset/Dataset\Memes\ovodro_img (638).jpg,ovodro_img (638).jpg,যখন ১২ বছর বয়সের কোন পোঁদপাকা মেয়ে প্রথম বার প্রেম করে তুমি একবার যদি ডাকো যেখানেই থাকি আমি আসব,1,1
../dataset/Dataset\Memes\bangla-troll (59).jpg,bangla-troll (59).jpg,১০ মেয়ে ফুটবল ক্রিকেট এই খেলাগুলা পছন্দ করে আর বাকি ৯০ মেয়ে ছেলেদের জীবন নিয়ে খেলতে পছন্দ করে,1,1
../dataset/Dataset\Memes\Halal Memes (100).jpg,Halal Memes (100).jpg,এবারের ঈদে বাসায় বসে কী করবে ভেবে দুশ্চিন্তাগ্রস্থ জনগণ ড মাহফুজুর রহমানঃ Let me handle it,2,2
../dataset/Dataset\Memes\tangaila (57).jpg,tangaila (57).jpg,বের হলেই চাকরি বেতন ১২ হাজার টাকা,0,0
../dataset/Dataset\Memes\ovodro_img (768).jpg,ovodro_img (768).jpg,শাশুড়ির সঙ্গে সহবাসে না খুন জামাই কী দিন কাল এল রে ভাই শাশুড়ী এর সাথে জামাই সহবাস করল না তাই খুন হতে হল জামাইকে ঘটনাটি ঘটেছে কল্যানিতে,1,1
../dataset/Dataset\Memes\tangaila (166).jpg,tangaila (166).jpg,বাংঙ্গীও একটি ফল নোবেলও একজন শিল্পী,1,1
../dataset/Dataset\Memes\ovodro_img (517).jpg,ovodro_img (517).jpg,এদের মধ্যে পার্থক্য নেই,1,1
../dataset/Dataset\Memes\KAM (387).jpg,KAM (387).jpg,এতো গরম লাগে ক্যারে বর্ষা তুমি কুথায় বর্ষা তোমাকে এইখানে সবাই খুজতেসে বাপের বাড়ি থেকে তারাতারি চলে আসো,0,0
../dataset/Dataset\Memes\Halal Memes (298).jpg,Halal Memes (298).jpg,পাড়ার বখাটে গাঞ্জাখোর ছেলেকে দেখার পর এলাকার সুন্দরী জানি সব ধ্বংস হয়ে যাবে তাও একটা শেষ চেষ্টা করব ওকে আমার ভালবাসা দিয়ে ঠিক করে নিবো,1,1
../dataset/Dataset\Memes\chosha (52).jpg,chosha (52).jpg,এতো রোদ আর গরম পড়ছে হিসু করতে বাঁড়া বের করতে ভয় লাগে পুড়ে আরো বেশী কালা হয়ে না যায়,1,1
../dataset/Dataset\Memes\chosha (115).jpg,chosha (115).jpg,মিথ্যুক অনেক বড় মিথ্যুক যে বন্ধু বলে আমি গিটার মারিনা,1,1
../dataset/Dataset\Memes\ovodro_img (298).jpg,ovodro_img (298).jpg,Pati fauj mein biwi mauj mein,1,1
../dataset/Dataset\Memes\Halal Memes (211).jpg,Halal Memes (211).jpg,যখন আমার গফ দেরিতে রিপ্লাই দেয় Busy আছে হয়তো বাসন মাজছে মনে হয়,1,1
../dataset/Dataset\Memes\ovodro_img (726).jpg,ovodro_img (726).jpg,ধর্মতলায় দিদির ডাকে ডিম ভাত খেতে যাব আজ রবিবার তাই বাড়িতে রান্না করা মাংস ভাত খাব,2,2
../dataset/Dataset\Memes\ovodro_img (565).jpg,ovodro_img (565).jpg,Dinesh Karthik to playoffs chances Accha chalta hoon duaaon me yaad rakhna,2,2
../dataset/Dataset\Memes\chosha (129).jpg,chosha (129).jpg,এসেছিলাম একা যেতে হবে একা মাঝখানে ভাইয়ের সাথে দেখা,1,1
../dataset/Dataset\Memes\ovodro_img (337).jpg,ovodro_img (337).jpg,চুটকীর বরের ডায়লগ টা মনে করো সময় এসে গেছে বাওয়া,1,1
../dataset/Dataset\Memes\bamboo-vaiya (497).jpg,bamboo-vaiya (497).jpg,Kiss ও চুমু শব্দ দুটি আবিষ্কারের আগে মানুষ যেভাবে Kiss চাইতো মুখে মুখ মিলিয়ে থুথু দাও গিলিয়ে,1,1
../dataset/Dataset\Memes\ovodro_img (398).jpg,ovodro_img (398).jpg,দয়া পাতা লাগাও দিদিব ধর্নায় বসার মূল উদ্দেশ্য কী পিছনে ল্যাংটো মাগা লেলিয়ে দেব বোকাসোডা,1,1
