Image_path,image_name,Captions,Label_Sentiment
../dataset/Dataset\Memes\bangla-memes (58).jpg,bangla-memes (58).jpg,"Moments after a guy says ""love you dost"" to his male best friend",negative
../dataset/Dataset\Memes\bangla-memes (59).jpg,bangla-memes (59).jpg,দেখ দেখ ও বাংলাদেশী ক্রিকেটার হয়েও এখনো কোনো প্রকার নারী কেলেঙ্কারিতে জড়ায়নি ,negative
../dataset/Dataset\Memes\bangla-memes (60).jpg,bangla-memes (60).jpg,Moments after you type 'আমিন' on a religious post on facebook    আখেরাতের পাসপোর্ট        বেহেশতের ভিসা      ,positive
../dataset/Dataset\Memes\bangla-memes (61).jpg,bangla-memes (61).jpg,99.99% germs       99.99% germs    *Hand Wash Companies      0.01% germs     Hand Wash* Companies,negative
../dataset/Dataset\Memes\bangla-memes (62).jpg,bangla-memes (62).jpg,"Languages differences     Excuse me, ma'am      আপু একটু দেখি?",negative
../dataset/Dataset\Memes\bangla-memes (63).jpg,bangla-memes (63).jpg,No Caption,positive
../dataset/Dataset\Memes\bangla-memes (64).jpg,bangla-memes (64).jpg,Sadiq: What's the name of your favourite  educational website ?     Student : OnnorokomPathshala.com      Sadiq,negative
../dataset/Dataset\Memes\bangla-memes (65).jpg,bangla-memes (65).jpg,": If কিশোর আলো  can be কিআ, then why can't বিজ্ঞান চিন্তা be বিচি ?  প্রথম আলো  : ",negative
../dataset/Dataset\Memes\bangla-memes (66).jpg,bangla-memes (66).jpg,"How women see height   6'    5' 11""",positive
../dataset/Dataset\Memes\bangla-memes (67).jpg,bangla-memes (67).jpg,মা বলেছে আমি পারবো      20 years later :,negative
../dataset/Dataset\Memes\bangla-memes (68).jpg,bangla-memes (68).jpg,পড়তে বসার আগে      পড়তে বসার ১০ মিনিট পর ,negative
../dataset/Dataset\Memes\bangla-memes (69).jpg,bangla-memes (69).jpg,পাবলিক বিশ্ববিদ্যালয়ে চান্স পাওয়া ব্যক্তি        পাবলিক বিশ্ববিদ্যালয়ে চান্স না পাওয়া ব্যক্তি ,positive
../dataset/Dataset\Memes\bangla-memes (70).jpg,bangla-memes (70).jpg,I prefer the real protest     I said the real protest     Perfection. ,negative
../dataset/Dataset\Memes\bangla-memes (71).jpg,bangla-memes (71).jpg,*Me  *করলা ভাজি   Ammu* ,positive
../dataset/Dataset\Memes\bangla-memes (72).jpg,bangla-memes (72).jpg,When the light turned green .00001 seconds ago and someone beeps the horn behind you...,positive
../dataset/Dataset\Memes\bangla-memes (73).jpg,bangla-memes (73).jpg,Girls to boys who are below 6 feet :    তুমি কে গো? একদম পুতুলের মতো ছোট্ট দেখতে ! ,positive
../dataset/Dataset\Memes\bangla-memes (74).jpg,bangla-memes (74).jpg,Dhaka University officials listening to the 'প্রশ্নফাস'   allegations,positive
../dataset/Dataset\Memes\bangla-memes (75).jpg,bangla-memes (75).jpg,যাদের শরীরে চর্বি বেশি      যারা মসজিদের দানবাক্স থেকে ৫০০ টাকার ভাংতি নিয়ে ১০ টাকা দান করে ,negative
../dataset/Dataset\Memes\bangla-memes (76).jpg,bangla-memes (76).jpg,ক্লাসে না পড়ানো টপিক*      *স্যার      পরীক্ষা ,positive
../dataset/Dataset\Memes\bangla-memes (77).jpg,bangla-memes (77).jpg,Optimism    গ্লাসটি অর্ধেক পূর্ণ    Pessimism  গ্লাসটির অর্ধেক খালি   BNP'ism    গ্লাসটি অবৈধ   ,negative
../dataset/Dataset\Memes\bangla-memes (78).jpg,bangla-memes (78).jpg,Student : * Starts packing his bag 10 seconds before the bell rings*     Teacher :  Am I a joke to you ?,negative
../dataset/Dataset\Memes\bangla-memes (79).jpg,bangla-memes (79).jpg,মুসলমানির পর ডাক্তার যখন তোমার মা-বাবাকে তোমার খেয়াল রাখতে বলে-     তুমিঃ   আপনার আর দরদ দেখাতে হবে না... বেইমান এর বেঈমান ,negative
../dataset/Dataset\Memes\bangla-memes (80).jpg,bangla-memes (80).jpg,Robbers in the 80's    vs       grameenphone    Robbers Now,negative
../dataset/Dataset\Memes\bangla-memes (81).jpg,bangla-memes (81).jpg,Her : আমি শুধু খারাপ ছেলেদের পছন্দ করি ।   Him: আমি মসজিদে খালি পায়ে গিয়ে আরেকজনের জুতা পরে চলে আসি। ,negative
../dataset/Dataset\Memes\bangla-memes (82).jpg,bangla-memes (82).jpg,Bangladeshi news media*     success of a desi niBBa    success of a বাংলাদেশী বংশদ্ভুত   niBBA ,negative
../dataset/Dataset\Memes\bangla-memes (83).jpg,bangla-memes (83).jpg,when you hear people saying 'ALHAMDULILLAH' to their haram relationships,negative
../dataset/Dataset\Memes\bangla-memes (84).jpg,bangla-memes (84).jpg,*enters shop*   Ammu :  এই ড্রেস-টার দাম কত ?   Shopkeeper :  একদম 3500 টাকা  Ammu :  500 দিবেন?    Me :,positive
../dataset/Dataset\Memes\bangla-memes (85).jpg,bangla-memes (85).jpg,Link     Park    Linkin Park,negative
../dataset/Dataset\Memes\bangla-memes (86).jpg,bangla-memes (86).jpg,When a guy says 'love you dost' to his male bestfriend:,negative
../dataset/Dataset\Memes\bangla-memes (87).jpg,bangla-memes (87).jpg,"OH YEAH, BABY! TELL ME WHAT YOU WANT!    TALK TO ME LIKE YOU'RE A FUCKING IDIOT!  জাতীয় পার্টি  will win this election   THAT""S PERFECT",negative
../dataset/Dataset\Memes\bangla-memes (88).jpg,bangla-memes (88).jpg,* ভাইয়াঃ কারও কোনো প্রশ্ন থাকলে করতে পারো ।    -ভাইয়া    -বলো     -এসি টা একটু কমাইয়া দেন   ,positive
../dataset/Dataset\Memes\bangla-memes (89).jpg,bangla-memes (89).jpg,মনোনয়ন       *মানিক ভাই   ,neutral
../dataset/Dataset\Memes\bangla-memes (90).jpg,bangla-memes (90).jpg,Marry someone who looks at you the way Miraz looks at Shakib,positive
../dataset/Dataset\Memes\bangla-memes (91).jpg,bangla-memes (91).jpg,যখন  তুমি বিএনপির জন্য প্রচার প্রচারনা চালিয়ে আওয়ামী লীগকে ভোট দেওঃ     এই শহরে আমার মতো ক্রিমিনাল  আর একটাও নেই ।,negative
../dataset/Dataset\Memes\bangla-memes (92).jpg,bangla-memes (92).jpg,Gonna prank mom when she returns home        Day : 1     Day : 3     Day : 322,negative
../dataset/Dataset\Memes\bangla-memes (93).jpg,bangla-memes (93).jpg,When you see your friend from NSU who went missing last year beside you in the mosque,negative
../dataset/Dataset\Memes\bangla-memes (94).jpg,bangla-memes (94).jpg,Normal Guy     যারা আরেকজনের হুডির ফিতা ধরে টানাটানি করে,negative
../dataset/Dataset\Memes\bangla-memes (95).jpg,bangla-memes (95).jpg,যখন বিকাশ থেকে কোনো নাহিদ তোমাকে কল দেয় নাঃ,negative
../dataset/Dataset\Memes\bangla-memes (96).jpg,bangla-memes (96).jpg,"When your noakhailla friend stays after eating : এটি যদি কোন আন্তর্জাতিক সম্প্রদায় জানতে পারে, তাহলে এইটা গিনেস বুক এ রেকর্ড হবে ",negative
../dataset/Dataset\Memes\bangla-memes (97).jpg,bangla-memes (97).jpg,ছু মন্তর ছু কালি কুত্তার গু ,positive
../dataset/Dataset\Memes\bangla-memes (98).jpg,bangla-memes (98).jpg,*Dhaka      Comilla*     Chittagong* ,negative
../dataset/Dataset\Memes\bangla-memes (99).jpg,bangla-memes (99).jpg,Her: I love animals.     Him:  [Thinking of something to impress her ]   আম্মু আমাকে মাঝে মাঝে কুত্তার বাচ্চা বলে ডাকে । ,negative
../dataset/Dataset\Memes\bangla-memes (100).jpg,bangla-memes (100).jpg,Me : *tries to unlock phone  with a wet finger*     My Fingerprint Sensor : হা-হা-হা পায় যে হাসি ,positive
../dataset/Dataset\Memes\bangla-memes (101).jpg,bangla-memes (101).jpg,"When you're a rickshawala and haven't called another rickshawala ""খানকিরপোলা""  for a while :",negative
../dataset/Dataset\Memes\bangla-memes (102).jpg,bangla-memes (102).jpg,When you're happy cuz results came out positive and then realize that the real result will be given at হাশরের ময়দান ,positive
../dataset/Dataset\Memes\bangla-memes (103).jpg,bangla-memes (103).jpg,Bengali *students      any other subject      CSE/BBA,negative
../dataset/Dataset\Memes\bangla-memes (104).jpg,bangla-memes (104).jpg,দোকানের সামনে ধুলাবালি : *exists*    দোকানদার   nibbas:     ,positive
../dataset/Dataset\Memes\bangla-memes (105).jpg,bangla-memes (105).jpg,Exams: *approaching*    My books:  I've never met this man in my life.,positive
../dataset/Dataset\Memes\bangla-memes (106).jpg,bangla-memes (106).jpg,দরদ      মা     মাসি     -বাবু তুমি খাইলেই আমার খাওয়া হবে ,positive
../dataset/Dataset\Memes\bangla-memes (107).jpg,bangla-memes (107).jpg,Domino's pizza right now :,positive
../dataset/Dataset\Memes\bangla-memes (108).jpg,bangla-memes (108).jpg,When you did Engineering just to do a job at a bank ,negative
../dataset/Dataset\Memes\bangla-memes (109).jpg,bangla-memes (109).jpg,11 y/o me reading the বিনোদন page the of newspaper daily ,negative
../dataset/Dataset\Memes\bangla-memes (110).jpg,bangla-memes (110).jpg,What's up nigga ?  কিরে কাইল্লা ?   YOU BETTER WATCH YOUR MOUTH ,negative
../dataset/Dataset\Memes\bangla-memes (111).jpg,bangla-memes (111).jpg,Press your forehead everytime you say the words  'অবৈধ সরকার'         BNP Nibbas : ,negative
../dataset/Dataset\Memes\bangla-memes (112).jpg,bangla-memes (112).jpg,আমিঃ স্যার পরীক্ষার জন্য ইম্পরট্যান্ট কিছু সাজেশন দেন ।     স্যারঃ পুরো বই দেখে যাও ।    আমিঃ খুব উপকার হইলো ,positive
../dataset/Dataset\Memes\bangla-memes (113).jpg,bangla-memes (113).jpg,Jinnah : Only urdu and urdu will be the state language of Pakistan.     Bengali nibbas :     Stares Motherfuckerly,negative
../dataset/Dataset\Memes\bangla-memes (114).jpg,bangla-memes (114).jpg,Me : *uploads new photo*      My Friends :      ,positive
../dataset/Dataset\Memes\bangla-memes (115).jpg,bangla-memes (115).jpg,*Bangladesh     উন্নয়ন     Awami League*,negative
../dataset/Dataset\Memes\bangla-memes (116).jpg,bangla-memes (116).jpg,Him  :  আপু কই যাবেন দেখায় দিয়েন    Her: দেখে delete করে দিয়েন কিন্তু   Him :,negative
../dataset/Dataset\Memes\bangla-memes (117).jpg,bangla-memes (117).jpg,"Teachers with roll number 1     oh dear, oh dear. Gorgeous    Teachers with me    You fucking donkey.",negative
../dataset/Dataset\Memes\bangla-memes (118).jpg,bangla-memes (118).jpg,"ব্রো, পৃথিবীর ভর কত?   ৬৫ কেজি   How ?  cuz you're my world bro   ব্রো...",positive
../dataset/Dataset\Memes\bangla-memes (119).jpg,bangla-memes (119).jpg,Me : *tries to go home as early as possible*    মন্ত্রীর গাড়ীঃ     কি অবস্থা মাম্মা ?  ,negative
